id,name,picture,permalink,total_items_in_this_category,path_from_root,children_categories,attribute_types,meta_categ_id,attributable,date_created,settings.adult_content,settings.buying_allowed,settings.buying_modes,settings.catalog_domain,settings.coverage_areas,settings.currencies,settings.fragile,settings.immediate_payment,settings.item_conditions,settings.items_reviews_allowed,settings.listing_allowed,settings.max_description_length,settings.max_pictures_per_item,settings.max_pictures_per_item_var,settings.max_sub_title_length,settings.max_title_length,settings.maximum_price,settings.minimum_price,settings.mirror_category,settings.mirror_master_category,settings.mirror_slave_categories,settings.price,settings.reservation_allowed,settings.restrictions,settings.rounded_address,settings.seller_contact,settings.shipping_modes,settings.shipping_options,settings.shipping_profile,settings.show_contact_information,settings.simple_shipping,settings.stock,settings.sub_vertical,settings.subscribable,settings.tags,settings.vertical,settings.vip_subdomain,settings.buyer_protection_programs,settings.status
MLA4854,Anafes,http://resources.mlstatic.com/category/images/0d541404-c3f0-4d12-84df-ec3f6f0d08f8.png,,6009,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA1618', 'name': 'Cocción'}, {'id': 'MLA4854', 'name': 'Anafes'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-COOKTOPS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1']","['custom', 'carrier']",optional,False,optional,required,cooking,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA9554,Balanzas de Baño,,,2047,"[{'id': 'MLA409431', 'name': 'Salud y Equipamiento Médico'}, {'id': 'MLA5395', 'name': 'Cuidado de la Salud'}, {'id': 'MLA9554', 'name': 'Balanzas de Baño'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-BODYWEIGHT_SCALES,not_allowed,['ARS'],False,required,"['not_specified', 'new', 'used']",False,True,50000,12,10,70,60,,33,MLA10080,,['MLA10080'],required,not_allowed,[],False,not_allowed,"['custom', 'me1', 'me2', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,personal_care,False,[],consumer_electronics,articulo,[],enabled
MLA1644,Aires Acondicionados,http://resources.mlstatic.com/category/images/890eeb02-852c-4a26-ba0a-7da6aef73553.png,,11120,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA385177', 'name': 'Climatización'}, {'id': 'MLA1644', 'name': 'Aires Acondicionados'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-AIR_CONDITIONERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1']","['custom', 'carrier']",optional,False,optional,required,heating_cooling,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA10064,Jarras Eléctricas,http://resources.mlstatic.com/category/images/36953076-63c8-4b94-87a4-23fb346c9d98.png,,6925,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA438284', 'name': 'Pequeños Electrodomésticos'}, {'id': 'MLA438287', 'name': 'Para Cocina'}, {'id': 'MLA10064', 'name': 'Jarras Eléctricas'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-ELECTRIC_JUGS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'not_specified', 'custom']","['custom', 'carrier']",optional,False,optional,required,home_appliances,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA10085,Batidoras,http://resources.mlstatic.com/category/images/13144af6-9a36-48af-a96c-57ee67affe35.png,,4961,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA438284', 'name': 'Pequeños Electrodomésticos'}, {'id': 'MLA438287', 'name': 'Para Cocina'}, {'id': 'MLA126131', 'name': 'Preparación de Alimentos'}, {'id': 'MLA10085', 'name': 'Batidoras'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-MIXERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1']","['custom', 'carrier']",optional,False,optional,required,home_appliances,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA409648,Parrillas Eléctricas,,,281,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA438284', 'name': 'Pequeños Electrodomésticos'}, {'id': 'MLA438287', 'name': 'Para Cocina'}, {'id': 'MLA126131', 'name': 'Preparación de Alimentos'}, {'id': 'MLA409648', 'name': 'Parrillas Eléctricas'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-ELECTRIC_GRILLS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,MLA373611,MLA373611,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,home_appliances,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA10063,Hornos,http://resources.mlstatic.com/category/images/03b6e954-1d36-4102-b666-77e2e15748d3.png,,5968,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA1618', 'name': 'Cocción'}, {'id': 'MLA10063', 'name': 'Hornos'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-OVENS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1']","['custom', 'carrier']",optional,False,optional,required,cooking,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA1645,Ventiladores,http://resources.mlstatic.com/category/images/6b0f489f-1b48-4783-82f6-502f7bb91379.png,,10309,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA385177', 'name': 'Climatización'}, {'id': 'MLA1645', 'name': 'Ventiladores'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-FANS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1']","['custom', 'carrier']",optional,False,optional,required,heating_cooling,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA30784,Balanzas de Cocina,http://resources.mlstatic.com/category/images/e794839a-c38c-4a3b-90ef-e629cd953f5b.png,,450,"[{'id': 'MLA1574', 'name': 'Hogar, Muebles y Jardín'}, {'id': 'MLA1592', 'name': 'Bazar y Cocina'}, {'id': 'MLA436273', 'name': 'Utensilios de Preparación'}, {'id': 'MLA455321', 'name': 'Medidores de Cocina'}, {'id': 'MLA30784', 'name': 'Balanzas de Cocina'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-COOKING_SCALES,not_allowed,['ARS'],False,required,"['not_specified', 'new', 'used']",False,True,50000,12,10,70,60,,33,MLA10228,MLA10228,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,home,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA385691,Controles Remotos,,,3992,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA385177', 'name': 'Climatización'}, {'id': 'MLA438235', 'name': 'Repuestos y Accesorios'}, {'id': 'MLA455100', 'name': 'Para Aires Acondicionados'}, {'id': 'MLA385691', 'name': 'Controles Remotos'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-AIR_CONDITIONER_REMOTE_CONTROLS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1']","['custom', 'carrier']",optional,False,optional,required,heating_cooling,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA429600,Picadoras de Carne Eléctricas,,,156,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA438284', 'name': 'Pequeños Electrodomésticos'}, {'id': 'MLA438287', 'name': 'Para Cocina'}, {'id': 'MLA126131', 'name': 'Preparación de Alimentos'}, {'id': 'MLA429600', 'name': 'Picadoras de Carne Eléctricas'}]",[],attributes,,False,2019-01-28T11:46:31.000Z,False,True,"['auction', 'buy_it_now']",MLA-HOME_APPLIANCES,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,home_appliances,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA409403,Wafleras,,,611,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA438284', 'name': 'Pequeños Electrodomésticos'}, {'id': 'MLA438287', 'name': 'Para Cocina'}, {'id': 'MLA126131', 'name': 'Preparación de Alimentos'}, {'id': 'MLA409403', 'name': 'Wafleras'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-ELECTRIC_WAFFLE_MAKERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,home_appliances,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA117259,Purificadores de Agua,http://resources.mlstatic.com/category/images/ec3dd48c-5775-40e8-b364-de7a6bd5253a.png,,4293,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA117258', 'name': 'Dispensadores y Purificadores'}, {'id': 'MLA117259', 'name': 'Purificadores de Agua'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-WATER_PURIFIERS_FILTERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me2', 'custom', 'not_specified', 'me1']","['custom', 'carrier']",optional,False,optional,required,home_appliances,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA10228,Balanzas de Cocina,http://resources.mlstatic.com/category/images/1c933e4f-2416-4ce2-92d1-2588c2ff2412.png,,2062,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA438284', 'name': 'Pequeños Electrodomésticos'}, {'id': 'MLA438287', 'name': 'Para Cocina'}, {'id': 'MLA10228', 'name': 'Balanzas de Cocina'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-COOKING_SCALES,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,MLA30784,,['MLA30784'],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,home_appliances,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA455063,Platos,,,383,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA1618', 'name': 'Cocción'}, {'id': 'MLA455059', 'name': 'Repuestos y Accesorios'}, {'id': 'MLA125719', 'name': 'Para Microondas'}, {'id': 'MLA455063', 'name': 'Platos'}]",[],attributes,,False,2020-10-26T14:29:20.918Z,False,True,"['auction', 'buy_it_now']",MLA-HOME_APPLIANCES,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'me2', 'me1', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,cooking,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA126144,Panquequeras,,,417,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA438284', 'name': 'Pequeños Electrodomésticos'}, {'id': 'MLA438287', 'name': 'Para Cocina'}, {'id': 'MLA126131', 'name': 'Preparación de Alimentos'}, {'id': 'MLA126144', 'name': 'Panquequeras'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-ELECTRIC_CREPE_MAKERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me2', 'custom', 'me1']","['custom', 'carrier']",optional,False,optional,required,home_appliances,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA455073,Bisagras,,,656,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA1618', 'name': 'Cocción'}, {'id': 'MLA455059', 'name': 'Repuestos y Accesorios'}, {'id': 'MLA392350', 'name': 'Para Cocinas y Hornos'}, {'id': 'MLA455073', 'name': 'Bisagras'}]",[],attributes,,False,2020-10-26T15:35:40.040Z,False,True,"['auction', 'buy_it_now']",MLA-HOME_APPLIANCES,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'me2', 'me1', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,cooking,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA430591,Refils de Filtros,,,770,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA117258', 'name': 'Dispensadores y Purificadores'}, {'id': 'MLA125721', 'name': 'Repuestos y Accesorios'}, {'id': 'MLA430591', 'name': 'Refils de Filtros'}]",[],attributes,,False,2019-02-12T14:26:13.000Z,False,True,"['auction', 'buy_it_now']",MLA-HOME_APPLIANCES_ACCESSORIES_AND_SPARE_PARTS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,home_appliances,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA411071,Sartenes y Ollas Eléctricas,,,837,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA438284', 'name': 'Pequeños Electrodomésticos'}, {'id': 'MLA438287', 'name': 'Para Cocina'}, {'id': 'MLA126131', 'name': 'Preparación de Alimentos'}, {'id': 'MLA411071', 'name': 'Sartenes y Ollas Eléctricas'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-ELECTRIC_POTS_SKILLETS_AND_RICE_COOKERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,home_appliances,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA104680,Licuadoras,,,4204,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA438284', 'name': 'Pequeños Electrodomésticos'}, {'id': 'MLA438287', 'name': 'Para Cocina'}, {'id': 'MLA438297', 'name': 'Preparación de Bebidas'}, {'id': 'MLA104680', 'name': 'Licuadoras'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-BLENDERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['custom', 'carrier']",optional,False,optional,required,home_appliances,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA10068,Tostadoras,http://resources.mlstatic.com/category/images/12871ca9-9e94-4426-8fc5-227333871ce8.png,,3450,"[{'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, {'id': 'MLA438284', 'name': 'Pequeños Electrodomésticos'}, {'id': 'MLA438287', 'name': 'Para Cocina'}, {'id': 'MLA126131', 'name': 'Preparación de Alimentos'}, {'id': 'MLA10068', 'name': 'Tostadoras'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-TOASTERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me2', 'me1']","['custom', 'carrier']",optional,False,optional,required,home_appliances,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA1002,Televisores,http://resources.mlstatic.com/category/images/9d4d6144-21e3-4d1b-91c9-f47d18e11113.png,,18275,"[{'id': 'MLA1000', 'name': 'Electrónica, Audio y Video'}, {'id': 'MLA1002', 'name': 'Televisores'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-TELEVISIONS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,TV,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA3697,Auriculares,http://resources.mlstatic.com/category/images/e8a98e9b-dd25-4f70-abce-09228c4ce485.png,,38960,"[{'id': 'MLA1000', 'name': 'Electrónica, Audio y Video'}, {'id': 'MLA409810', 'name': 'Audio'}, {'id': 'MLA3697', 'name': 'Auriculares'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-HEADPHONES,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me2', 'me1', 'custom']","['carrier', 'custom']",optional,False,optional,required,electronics,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA352001,Media Streaming,,,2068,"[{'id': 'MLA1000', 'name': 'Electrónica, Audio y Video'}, {'id': 'MLA352001', 'name': 'Media Streaming'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-STREAMING_MEDIA_DEVICES,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'me2', 'me1', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,electronics,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA8618,Parlantes Portátiles,http://resources.mlstatic.com/category/images/036cfe34-dfc5-48f9-992f-0aa0e0d8d2c9.png,,15332,"[{'id': 'MLA1000', 'name': 'Electrónica, Audio y Video'}, {'id': 'MLA409810', 'name': 'Audio'}, {'id': 'MLA431428', 'name': 'Reproductores Portátiles'}, {'id': 'MLA431476', 'name': 'Accesorios'}, {'id': 'MLA8618', 'name': 'Parlantes Portátiles'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-SPEAKERS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,electronics,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA41925,Soportes,http://resources.mlstatic.com/category/images/5f87f119-0ff9-40fd-8dc5-37efb73c5f02.png,,11817,"[{'id': 'MLA1000', 'name': 'Electrónica, Audio y Video'}, {'id': 'MLA431414', 'name': 'Accesorios para TV'}, {'id': 'MLA41925', 'name': 'Soportes'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-TV_AND_MONITOR_MOUNTS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me2', 'me1']","['carrier', 'custom']",optional,False,optional,required,electronics,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA12849,Leds,,,7688,"[{'id': 'MLA1000', 'name': 'Electrónica, Audio y Video'}, {'id': 'MLA11830', 'name': 'Componentes Electrónicos'}, {'id': 'MLA12849', 'name': 'Leds'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-LED_CHIPS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me2', 'me1']","['carrier', 'custom']",optional,False,optional,required,electronics,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA91836,Pies de Micrófono,,,1657,"[{'id': 'MLA1182', 'name': 'Instrumentos Musicales'}, {'id': 'MLA434816', 'name': 'Micrófonos y Amplificadores'}, {'id': 'MLA91836', 'name': 'Pies de Micrófono'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-MICROPHONE_STANDS,not_allowed,['ARS'],False,required,"['used', 'new', 'not_specified']",False,True,50000,12,10,70,60,,33,MLA91773,MLA91773,[],required,not_allowed,[],False,not_allowed,"['custom', 'me2', 'me1', 'not_specified']","['custom', 'carrier']",optional,False,optional,required,other,False,[],other,articulo,"['delivered', 'undelivered']",enabled
MLA91758,Micrófonos,http://resources.mlstatic.com/category/images/f4184478-00f0-4fec-bf0f-a71029d98d28.png,,18355,"[{'id': 'MLA1000', 'name': 'Electrónica, Audio y Video'}, {'id': 'MLA409810', 'name': 'Audio'}, {'id': 'MLA4633', 'name': 'Micrófonos y Preamplificadores'}, {'id': 'MLA91758', 'name': 'Micrófonos'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-MICROPHONES,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,MLA3006,,['MLA3006'],required,not_allowed,[],False,not_allowed,"['custom', 'me2', 'me1', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,electronics,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA6384,Pilas,http://resources.mlstatic.com/category/images/3aa04c1a-313a-4630-85cb-85d25b2b5589.png,,9968,"[{'id': 'MLA1000', 'name': 'Electrónica, Audio y Video'}, {'id': 'MLA4641', 'name': 'Pilas y Cargadores'}, {'id': 'MLA6384', 'name': 'Pilas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-CELL_BATTERIES,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,electronics,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA2854,Radios AM/FM,http://resources.mlstatic.com/category/images/214c1818-79cd-4c4e-ab9b-b78b01ed12c7.png,,2740,"[{'id': 'MLA1000', 'name': 'Electrónica, Audio y Video'}, {'id': 'MLA409810', 'name': 'Audio'}, {'id': 'MLA2854', 'name': 'Radios AM/FM'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-AM_FM_RADIOS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,electronics,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA10233,Conversores de TV,,,607,"[{'id': 'MLA1000', 'name': 'Electrónica, Audio y Video'}, {'id': 'MLA3690', 'name': 'Accesorios para Audio y Video'}, {'id': 'MLA10233', 'name': 'Conversores de TV'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-TV_RECEIVERS_AND_DECODERS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,electronics,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA417361,Lámparas RGB,,,1722,"[{'id': 'MLA1000', 'name': 'Electrónica, Audio y Video'}, {'id': 'MLA409810', 'name': 'Audio'}, {'id': 'MLA431451', 'name': 'Equipos de DJ y Accesorios'}, {'id': 'MLA2874', 'name': 'Luces y Efectos'}, {'id': 'MLA417361', 'name': 'Lámparas RGB'}]",[],attributes,,False,2018-08-07T15:01:40.000Z,False,True,"['buy_it_now', 'auction']",MLA-ELECTRONIC_PRODUCTS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,MLA435218,,['MLA435218'],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,electronics,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA44393,Monitores de Estudio,,,2169,"[{'id': 'MLA1000', 'name': 'Electrónica, Audio y Video'}, {'id': 'MLA409810', 'name': 'Audio'}, {'id': 'MLA431445', 'name': 'Estudio de Grabación'}, {'id': 'MLA44393', 'name': 'Monitores de Estudio'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-STUDIO_MONITORS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me2', 'me1', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,electronics,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
MLA44388,Adaptadores,,,10306,"[{'id': 'MLA1000', 'name': 'Electrónica, Audio y Video'}, {'id': 'MLA3690', 'name': 'Accesorios para Audio y Video'}, {'id': 'MLA44388', 'name': 'Adaptadores'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,not_allowed,['ARS'],False,required,"['new', 'not_specified', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,electronics,False,[],consumer_electronics,articulo,"['delivered', 'undelivered']",enabled
