initial_quantity,location_0,shipping_6,available_quantity,seller_cancellations_rate,seller_sales_completed,catalog_listing,seller_transactions_canceled,location_4,shipping_local_pick_up,original_price,base_price,health,seller_cancellations_value,seller_address,eshop_seller,seller_id,shipping_3,seller_transactions_completed,eshop_id,seller_transactions_total,eshop_1,order_backend,installments_amount,category_2,sales_potential_1,revenue_potential_1,sales_rate_1,influence_zone_1,efectiveness_1,revenue_1,reputation_1,sales_potential_2,revenue_potential_2,sales_rate_2,influence_zone_2,efectiveness_2,revenue_2,reputation_2,sales_potential_3,revenue_potential_3,sales_rate_3,influence_zone_3,efectiveness_3,revenue_3,reputation_3,sales_potential_4,revenue_potential_4,sales_rate_4,influence_zone_4,efectiveness_4,revenue_4,reputation_4,sales_potential_5,revenue_potential_5,sales_rate_5,influence_zone_5,efectiveness_5,revenue_5,reputation_5,initial_quantity_category_2,available_quantity_category_2,original_price_category_2,health_category_2,seller_cancellations_rate_category_2,initial_quantity_location_0,available_quantity_location_0,original_price_location_0,health_location_0,seller_cancellations_rate_location_0,initial_quantity_category_2_comparative,available_quantity_category_2_comparative,original_price_category_2_comparative,health_category_2_comparative,seller_cancellations_rate_category_2_comparative,initial_quantity_location_0_comparative,available_quantity_location_0_comparative,original_price_location_0_comparative,health_location_0_comparative,seller_cancellations_rate_location_0_comparative,sold_quantity
244,5,5750.0,1,0.0028,231046902,False,0,3315,1,9154,False,4,1,195107322,9726,572,252700.0,0.87,5750.0,0,3,231046902.0,0,815.4,0.0028,25.6312,0.004098360655737705,858057320.0,inf,2233576,3190822857.142857,7.84e-06,0.005150553961369598,1.6796560064498793e-05,7.362623644055823e+17,inf,4988861747776,1.0181350505665307e+19,2.1952e-08,8.11437372789428e-12,6.883836092007703e-08,6.317553112187174e+26,inf,-7303742206559024640,3.248688591005984e+28,6.14656e-11,1.0022409280241957e-25,2.8212443000031566e-10,5.420822692400986e+35,inf,7052548130500055040,1.0365989811921118e+38,1.7210368e-13,9.705218647907861e-45,1.15624766393572e-12,4.651376591636775e+44,inf,8055570330138607616,3.307603722878789e+47,244.0,1.0,9154.0,4.0,0.0028,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,0.060144248605617776,0.0014283111677901256,0.07020614934971277,0.15001913509376197,2.2734051367025683,5000
1499,5,3999.0,250,0.0008,417972986,False,0,64238,0,346473,False,10,0,1055269304,362820,16347,241992.08632138115,0.87,3999.0,0,2,155885256.87782204,1,567.09,0.2,69294.6,0.1667778519012675,15803205358.544489,inf,519363027,6492037837500.0,0.04000000000000001,192069663.56640005,0.02781485188480112,2.4974129960432923e+20,inf,269737953814602729,4.214655528353168e+25,0.008000000000000002,21295024814.34923,0.004638901248299052,3.946713044157001e+30,inf,3890046598762453515,2.736170316209732e+38,0.0016000000000000003,94440334496.02591,0.0007736659853734243,6.237071672805934e+40,inf,-8489151430923646447,1.776332122267792e+51,0.0003200000000000001,16753165319.086893,0.00012903035112965717,9.856572448131278e+50,inf,-8049234173301836541,1.1532015349729181e+64,3275.6,1160.2,184039.0,23.8,0.00286,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,0.4576260837709122,0.2154800896397173,1.8826064040773967,0.42016806722689076,0.27972027972027974,0.3694927404091026,0.3570777919475314,2.6572575031290184,0.3750478377344049,0.6495443247721624,5000
2023,5,3999.0,500,0.0008,417972986,False,0,64238,0,346473,False,24,0,1055269304,362820,16347,241992.08632138115,0.87,3999.0,0,2,155885256.87782204,1,567.09,0.4,138589.2,0.24715768660405338,15803205358.544489,inf,700914879,21027446370000.0,0.16000000000000003,3073114617.062401,0.06108692204746747,2.4974129960432923e+20,inf,491281667603584641,4.421535008432262e+26,0.06400000000000002,10903052704946.807,0.015098102335014203,3.946713044157001e+30,inf,4600751536347391551,9.297359026288688e+39,0.025600000000000005,6189241761531554.0,0.003731612045233367,6.237071672805934e+40,inf,-3248433928262718207,1.954997183079208e+53,0.010240000000000003,5.6214294648405946e+17,0.0009222966004036992,9.856572448131278e+50,inf,7398620409216757695,4.110859842069912e+66,3275.6,1160.2,184039.0,23.8,0.00286,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,0.6175967761631457,0.4309601792794346,1.8826064040773967,1.0084033613445378,0.27972027972027974,0.4986549792178883,0.7141555838950628,2.6572575031290184,0.9001148105625718,0.6495443247721624,500
530,5,9100.0,1,0.0028,231046902,False,0,3315,1,9154,False,12,1,195107322,9726,572,252700.0,0.87,9100.0,0,3,231046902.0,0,1290.46,0.0028,25.6312,0.0018867924528301887,869179320.0,inf,4851620,20792657142.857143,7.84e-06,0.005150553961369598,3.55998576005696e-06,7.554726903156623e+17,inf,23538216624400,4.323345910604082e+20,2.1952e-08,8.11437372789428e-12,6.716954264258415e-09,6.566412392471381e+26,inf,3518018097014218304,8.989384922916419e+30,6.14656e-11,1.0022409280241957e-25,1.267349861180833e-11,5.7073898581278475e+35,inf,-2802036599048822528,1.8691319862737037e+41,1.7210368e-13,9.705218647907861e-45,2.391226153171383e-14,4.960745235862459e+44,inf,3474163374257873920,3.886422054533669e+51,530.0,1.0,9154.0,12.0,0.0028,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,0.13064119574171074,0.0014283111677901256,0.07020614934971277,0.4500574052812859,2.2734051367025683,5000
1079,5,999.0,1,0.0,94491282,False,3,1125,0,10124,False,4,1,1008775338,10420,296,316485.0,0.75,999.0,0,4,94491282.0,0,141.67,0.0,0.0,0.0009267840593141798,358756920.0,inf,10923796,inf,0.0,0.0,8.589286925988692e-07,1.287065276478864e+17,inf,119329319049616,inf,0.0,0.0,7.960414203882012e-10,4.617435744285057e+25,inf,-6189691116459102400,inf,0.0,0.0,7.377584989696027e-13,1.6565370259176147e+34,inf,-5970507601952804608,inf,0.0,0.0,6.837428164685845e-16,5.942941212841636e+42,inf,-3565268969119296512,inf,3349.1052631578946,203.0,87628.84210526316,22.789473684210527,0.0030684210526315788,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,0.32217560071032325,0.0049261083743842365,0.11553273735876435,0.17551963048498845,0.0,0.2659657551043507,0.0014283111677901256,0.07764551627883899,0.15001913509376197,0.0,500
1405,5,999.0,200,0.002,186138242,False,1,1904,0,9137,False,32,1,169522428,9599,462,286946.0,0.75,999.0,0,5,186138242.0,0,141.67,0.4,3654.8,0.1423487544483986,549687005.0,inf,12837485,205399760000.0,0.16000000000000003,2137210.086400001,0.020263167893010477,3.0215580346587e+17,inf,164801021125225,4.21890614080576e+22,0.06400000000000002,199963530.848633,0.002884436710748823,1.660911186505227e+26,inf,-5744931796839376715,8.665623087840293e+33,0.025600000000000005,2993466214.5867114,0.00041059597306033064,9.129812956810547e+34,inf,-5579632210726809839,1.779916902492855e+45,0.010240000000000003,7169979397.617429,5.8447825346666294e-05,5.018539540439384e+43,inf,4173074896585190461,3.6559450459197582e+56,3349.1052631578946,203.0,87628.84210526316,22.789473684210527,0.0030684210526315788,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,0.41951503150880837,0.9852216748768473,0.10426932252538818,1.4041570438799076,0.6518010291595198,0.34632241512661055,0.2856622335580251,0.07007576869219201,1.2001530807500957,1.6238608119304059,500
1202,5,1799.0,500,0.0008,417972986,False,0,64238,0,346473,False,43,0,1055269304,362820,16347,241992.08632138115,0.66,999.0,0,2,155885256.87782204,1,141.67,0.4,138589.2,0.415973377703827,15661870758.544489,inf,416460546,22384754347500.0,0.16000000000000003,3073114617.062401,0.1730338509583307,2.4529419565735094e+20,inf,173439386374618116,5.0107722719792014e+26,0.06400000000000002,10903052704946.807,0.0719774754402374,3.841765990206555e+30,inf,156650942117590024,1.1216490639951888e+40,0.025600000000000005,6189241761531554.0,0.029940713577469802,6.016924242318676e+40,inf,-2672815999741468656,2.5107838761635607e+53,0.010240000000000003,5.6214294648405946e+17,0.012454539757682946,9.423628984714831e+50,inf,3850277764844662816,5.620328028758517e+66,3349.1052631578946,203.0,87628.84210526316,22.789473684210527,0.0030684210526315788,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,0.3589018276680339,2.4630541871921183,3.9538694301563773,1.8868360277136258,0.26072041166380794,0.2962843722293138,0.7141555838950628,2.6572575031290184,1.6127057022579412,0.6495443247721624,500
1571,5,999.03,1,0.0036,80348659,False,0,3509,0,10842,True,15,3,1024230363,11071,229,255842.0,0.77,999.03,0,3,80348659.0,0,141.67,0.0036,39.0348,0.0006365372374283895,902539379.42,inf,17034353,70976470833.33333,1.296e-05,0.0197473543190784,4.051796546329659e-07,8.145773314038386e+17,inf,290169182128609,5.037659411955017e+21,4.6656e-08,1.294705164042799e-10,2.579119380222571e-10,7.351881191748202e+26,inf,-883133654142728111,3.5755528632089235e+32,1.6796159999999997e-10,1.1001143846357081e-23,1.6417055252848955e-13,6.6353622883699914e+35,inf,4529168175669876673,2.5378012350858965e+43,6.0466176e-13,1.2114620332032178e-41,1.0450066997357704e-16,5.988675761972323e+44,inf,8447772746550208561,1.801241753428714e+54,3349.1052631578946,203.0,87628.84210526316,22.789473684210527,0.0030684210526315788,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,0.4690805085411658,0.0049261083743842365,0.12372638664991338,0.6581986143187066,1.1732418524871355,0.38724022360420296,0.0014283111677901256,0.08315218169648086,0.5625717566016074,2.9229494614747304,5000
1496,5,1799.0,100,0.0,135011639,False,1,3564,0,11123,False,50,0,191718940,12052,929,241992.08632138115,0.75,1547.14,0,2,155885256.87782204,0,219.4,0.0,0.0,0.06684491978609626,870090387.0810094,inf,16640008,inf,0.0,0.0,0.004468243301209643,7.570572816907808e+17,inf,276889866240064,inf,0.0,0.0,0.00029867936505412055,6.587082632688282e+26,inf,-4236429073793023488,inf,0.0,0.0,1.996519819880485e-05,5.731357277610341e+35,inf,351588476606484480,inf,0.0,0.0,1.3345720721126238e-06,4.986798872175542e+44,inf,-5159769490824593408,inf,1496.0,100.0,11123.0,50.0,0.0,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,0.36875326194264013,0.14283111677901256,0.08530729727079475,1.8752391886720245,0.0,5000
3433,5,1249.0,500,0.0008,417972986,False,0,64238,0,346473,False,14,0,1055269304,362820,16347,241992.08632138115,0.75,1003.0,0,2,155885256.87782204,1,142.23,0.4,138589.2,0.14564520827264782,15626537108.544489,inf,1189441809,20815231657500.0,0.16000000000000003,3073114617.062401,0.021212526692782962,2.4418866200471794e+20,inf,1414771816997192481,4.332738689553902e+26,0.06400000000000002,10903052704946.807,0.0030895028681594753,3.815823188302553e+30,inf,-1974518431333956047,9.018695953447744e+39,0.025600000000000005,6189241761531554.0,0.0004499712886920296,5.9628102651654385e+40,inf,6310274722390985281,1.8772624551957264e+53,0.010240000000000003,5.6214294648405946e+17,6.553616205826239e-05,9.317807587981773e+50,inf,-6594993067633795247,3.907565288682626e+66,3433.0,500.0,346473.0,14.0,0.0008,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,0.8462098584552697,0.7141555838950628,2.6572575031290184,0.525066972828167,0.6495443247721624,5000
4729,5,2799.0,500,0.0008,417972986,False,0,64238,0,346473,False,17,0,1055269304,362820,16347,241992.08632138115,0.75,2127.0,0,2,155885256.87782204,1,301.63,0.4,138589.2,0.10573059843518715,15726113758.544489,inf,1638470817,34817504861250.0,0.16000000000000003,3073114617.062401,0.011178959445462799,2.4731065394668228e+20,inf,2684586618160647489,1.2122586447631674e+27,0.06400000000000002,10903052704946.807,0.0011819580720514695,3.889235477665555e+30,inf,2347913695329642977,4.2207821257133917e+40,0.025600000000000005,6189241761531554.0,0.00012496913428330193,6.116255955553563e+40,inf,3417539523262196353,1.4695710218030313e+54,0.010240000000000003,5.6214294648405946e+17,1.3213061353700775e-05,9.618493693341056e+50,inf,4210428666847186721,5.116679619557917e+67,4729.0,500.0,346473.0,17.0,0.0008,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,1.1656645559670755,0.7141555838950628,2.6572575031290184,0.6375813241484883,0.6495443247721624,500
2293,5,1399.0,1,0.0,269998830,False,4,11121,0,67474,False,21,0,980400298,71262,3788,241992.08632138115,0.75,1399.0,0,0,155885256.87782204,0,198.39,0.0,0.0,0.0004361098996947231,2707969226.411687,inf,154717882,inf,0.0,0.0,1.9019184461174144e-07,7.33309733119271e+18,inf,23937623010565924,inf,0.0,0.0,8.294454627638091e-11,1.9857801907151527e+28,inf,7077886482995157032,inf,0.0,0.0,3.6172937756816795e-14,5.377431646874565e+37,inf,-8559258493088449264,inf,0.0,0.0,1.5775376256788833e-17,1.4561919416868638e+47,inf,-5159417375067325024,inf,4618.333333333333,125.33333333333333,86539.16666666667,29.833333333333332,0.0017000000000000001,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,0.4964994586791772,0.00797872340425532,0.7796932024998314,0.7039106145251397,0.0,0.5652080411995145,0.0014283111677901256,0.5174884991503735,0.7876004592422503,0.0,500
17571,5,1399.0,500,0.0008,417972986,False,0,64238,0,346473,False,24,0,1055269304,362820,16347,241992.08632138115,0.75,1399.0,0,2,155885256.87782204,1,198.39,0.4,138589.2,0.028455978601104093,15636173558.544489,inf,6087877083,182636312490000.0,0.16000000000000003,3073114617.062401,0.0008097427181464941,2.444899235529258e+20,inf,168759230297485657,3.335602263994493e+28,0.06400000000000002,10903052704946.807,2.30420214599765e-05,3.822886877988822e+30,inf,-2214135465296449501,6.092020974292497e+42,0.025600000000000005,6189241761531554.0,6.556832695912725e-07,5.977532271891552e+40,inf,-1266490168358391567,1.1126242463565187e+57,0.010240000000000003,5.6214294648405946e+17,1.8658109088591218e-08,9.346573205509705e+50,inf,6367928754693566251,2.032055895415199e+71,4618.333333333333,125.33333333333333,86539.16666666667,29.833333333333332,0.0017000000000000001,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,3.8046192710212923,3.9893617021276597,4.003655377622849,0.8044692737430168,0.47058823529411764,4.331125378070942,0.7141555838950628,2.6572575031290184,0.9001148105625718,0.6495443247721624,500
379,5,5150.0,1,0.0028,231046902,False,0,3315,1,9154,False,22,1,195107322,9726,572,252700.0,0.87,5150.0,0,3,231046902.0,0,730.31,0.0028,25.6312,0.002638522427440633,856065320.0,inf,3469366,27259304285.714287,7.84e-06,0.005150553961369598,6.961800600107211e-06,7.328478321067023e+17,inf,12036500441956,7.430696701411612e+20,2.1952e-08,8.11437372789428e-12,1.8368867018752536e-08,6.273656139037305e+26,inf,4865537244888016664,2.025556224386326e+31,6.14656e-11,1.0022409280241957e-25,4.8466667595653124e-11,5.3706594502349344e+35,inf,9135201727490539280,5.521525346836942e+41,1.7210368e-13,9.705218647907861e-45,1.2788038943444095e-13,4.597635300876393e+44,inf,7283456561668246880,1.5051293955071232e+52,379.0,1.0,9154.0,22.0,0.0028,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,0.09342077959643089,0.0014283111677901256,0.07020614934971277,0.8251052430156909,2.2734051367025683,500
155,5,15504.0,1,0.0,220004426,False,1,543,1,1947,False,36,0,1123655870,1999,52,241992.08632138115,0.87,15504.0,0,2,155885256.87782204,0,2198.6,0.0,0.0,0.0064516129032258064,141108403.30411687,inf,301785,inf,0.0,0.0,4.162330905306972e-05,1.9911581483037304e+16,inf,91074186225,inf,0.0,0.0,2.685374777617401e-07,2.8096914703312134e+24,inf,27484823289911625,inf,0.0,0.0,1.7324998565273555e-09,3.96471077155634e+32,inf,-6527436623318476575,inf,0.0,0.0,1.1177418429208746e-11,5.594540065369483e+40,inf,8444775129144783033,inf,155.0,1.0,1947.0,36.0,0.0,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,0.03820638743389654,0.0014283111677901256,0.014932420011349222,1.3501722158438578,0.0,500
4870,5,3329.0,500,0.0008,417972986,False,0,64238,0,346473,False,31,0,1055269304,362820,16347,241992.08632138115,0.77,2399.0,0,2,155885256.87782204,1,399.83,0.4,138589.2,0.1026694045174538,15760162548.544489,inf,1687323510,65383786012500.0,0.16000000000000003,3073114617.062401,0.010541006623968561,2.483827235565443e+20,inf,2847060627398720100,4.275039473328391e+27,0.06400000000000002,10903052704946.807,0.0010822388730973881,3.9145520975013285e+30,inf,5262628247683896856,2.795182661190942e+41,0.025600000000000005,6189241761531554.0,0.00011111282064654909,6.169397736136672e+40,inf,3620978876826482448,1.8275962498515885e+55,0.010240000000000003,5.6214294648405946e+17,1.140788713003584e-05,9.723071114813633e+50,inf,7572734800942731616,1.1949516211754375e+69,4870.0,500.0,346473.0,31.0,0.0008,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,1.2004200438908137,0.7141555838950628,2.6572575031290184,1.1626482969766552,0.6495443247721624,500
941,5,1450.0,100,0.0,547518652,False,1,782,0,2437,False,47,0,1103319316,2514,77,241992.08632138115,0.87,1450.0,0,2,155885256.87782204,0,241.67,0.0,0.0,0.10626992561105207,191588921.93492696,inf,2293217,inf,0.0,0.0,0.011293297089378542,3.670631500818754e+16,inf,5258844209089,inf,0.0,0.0,0.0012001378415917685,7.03252332062248e+24,inf,-6387073133075102303,inf,0.0,0.0,0.00012753855914896583,1.3473535614802936e+33,inf,-8533556818380255359,inf,0.0,0.0,1.3553513193301362e-05,2.5813801630919375e+41,inf,4671195558616440161,inf,941.0,100.0,2437.0,47.0,0.0,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,0.2319497456470751,0.14283111677901256,0.018690450728124322,1.762724837351703,0.0,500
1681,5,8799.0,1,0.0072,145144901,False,0,20611,0,115471,True,13,2,116787890,122125,6654,291567.0,0.9,6999.0,0,5,145144901.0,1,992.52,0.0072,831.3983999999999,0.000594883997620464,6192345456.0,inf,194108432,350473557777.7778,5.184e-05,35.83301584724951,3.5388697062490424e-07,3.834514224644385e+19,inf,37678083373498624,1.2283171470141333e+23,3.73248e-07,8.006128046545039e-05,2.1052169579113877e-10,2.374463673494402e+29,inf,-2278740758799052800,4.30492680593493e+34,2.6873855999999996e-09,9.273137398862094e-15,1.2523598797807186e-13,1.4703499339000127e+39,inf,3729508337960681472,1.50876301364894e+46,1.934917632e-11,5.567956716497799e-29,7.450088517434376e-17,9.104914731915645e+48,inf,-7883827660725420032,5.287815412370659e+57,986.5,63.25,86545.5,27.75,0.0050999999999999995,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.704004054738976,0.015810276679841896,1.334223038748404,0.46846846846846846,1.411764705882353,0.4143544340411618,0.0014283111677901256,0.8855991120341582,0.4875621890547264,5.845898922949461,500
1405,5,7899.0,1,0.0072,145144901,False,0,20611,0,115471,False,44,2,116787890,122125,6654,291567.0,0.81,7899.0,0,5,145144901.0,1,1120.14,0.0072,831.3912,0.0007117437722419929,6173791056.0,inf,162236755,991446836111.1111,5.184e-05,35.832395214356886,5.065791973252619e-07,3.81156960031456e+19,inf,26320764672930025,9.829668288347324e+23,3.73248e-07,8.00592004654384e-05,3.6055458884360283e-10,2.353183430774352e+29,inf,-4442480073086415733,9.745593524503675e+35,2.6873855999999996e-09,9.272816177546449e-15,2.566224831627066e-13,1.452806281804209e+39,inf,-1849057788693859311,9.6622378658941e+47,1.934917632e-11,5.567715625138894e-29,1.8264945420833215e-16,8.969322428703442e+48,inf,4092402037404433027,9.57959516189368e+59,1405.0,1.0,115471.0,44.0,0.0072,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,0.34632241512661055,0.0014283111677901256,0.8855991120341582,1.6502104860313818,5.845898922949461,10
8284,5,7599.0,500,0.0008,417972986,False,0,64238,0,346473,False,4,0,1055269304,362820,16347,241992.08632138115,1.0,7599.0,0,2,155885256.87782204,1,422.17,0.4,138589.2,0.06035731530661516,16034480158.544489,inf,2870182332,14350911660000.0,0.16000000000000003,3073114617.062401,0.0036430055110221603,2.571045539547569e+20,inf,8237946618924958224,2.0594866547312396e+26,0.06400000000000002,10903052704946.807,0.0002198820322925012,4.1225378690589804e+30,inf,8170732929306039232,2.955551104699694e+39,0.025600000000000005,6189241761531554.0,1.3271489153337832e-05,6.61027516642745e+40,inf,-3227999747538927360,4.241485281016072e+52,0.010240000000000003,5.6214294648405946e+17,8.010314554163346e-07,1.0599232599860032e+51,inf,516990742105734144,6.086918057505192e+65,8284.0,500.0,346473.0,4.0,0.0008,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,2.041946538725154,0.7141555838950628,2.6572575031290184,0.15001913509376197,0.6495443247721624,500
5302,5,15999.0,500,0.0008,417972986,False,0,64238,0,346473,False,26,0,1055269304,362820,16347,241992.08632138115,1.0,15999.0,0,2,155885256.87782204,1,888.83,0.4,138589.2,0.09430403621274991,16574121358.544489,inf,1836999846,59702494995000.0,0.16000000000000003,3073114617.062401,0.008893251246015647,2.7470149880776062e+20,inf,3374568434204023716,3.5643879086280003e+27,0.06400000000000002,10903052704946.807,0.0008386694875533428,4.552935978613889e+30,inf,-4703289707725736,2.128028512751017e+41,0.025600000000000005,6189241761531554.0,7.908991772475885e-05,7.54609134472301e+40,inf,-4053494071932747504,1.2704861163173487e+55,0.010240000000000003,5.6214294648405946e+17,7.458498465179069e-06,1.2506983373010136e+51,inf,-6663527648073682848,7.585119100065351e+68,5302.0,500.0,346473.0,26.0,0.0008,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,1.3069049430614157,0.7141555838950628,2.6572575031290184,0.9751243781094528,0.6495443247721624,429
8004,5,4899.0,1,0.003,113370972,False,0,13197,0,111258,False,10,1,1028881065,116082,4824,119840.0,0.8,4899.0,0,5,113370972.0,4,694.72,0.003,333.774,0.0001249375312343828,1646804278.0,inf,890509032,2968363440000.0,9e-06,1.002645747684,1.560938671094238e-08,2.7119643300391014e+18,inf,793006336073577024,8.811181511928634e+24,2.7e-08,2.710722362478583e-08,1.950198239747923e-12,4.466074460491796e+27,inf,-3387413499988473344,2.615478906321288e+37,8.1e-11,6.595763427983526e-21,2.4365295349174453e-16,7.354750527404431e+36,inf,-8567551123746123776,7.763691963615297e+49,2.43e-13,1.444400438056365e-38,3.044139848722445e-20,1.2111834632152374e+46,inf,-7696192759321427968,2.3045459384217456e+62,4157.0,1.0,113364.5,17.0,0.0051,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.9254269906182344,1.0,0.9814183452491742,0.5882352941176471,0.5882352941176471,1.9729285485219863,0.0014283111677901256,0.8532877173203347,0.3750478377344049,2.4357912178956087,5000
310,5,4899.0,1,0.0072,145144901,False,0,20611,1,115471,False,24,2,116787890,122125,6654,291567.0,0.87,4899.0,0,5,145144901.0,1,694.72,0.0072,831.3912,0.0032258064516129032,6111963672.0,inf,35796010,119320033333.33334,5.184e-05,35.832395214356886,1.040582726326743e-05,3.735609992784772e+19,inf,1281354331920100,1.423727035466778e+22,3.73248e-07,8.00592004654384e-05,3.3567184720217515e-08,2.283191256866071e+29,inf,8766711713273483624,1.698791573294638e+33,2.6873855999999996e-09,9.272816177546449e-15,1.0828124103295972e-10,1.3954782018193448e+39,inf,1644886695752235792,2.02699867151902e+44,1.934917632e-11,5.567715625138894e-29,3.492943259127733e-13,8.529112074587719e+48,inf,-3159788412384939872,2.4186154905227188e+55,4157.0,1.0,113364.5,17.0,0.0051,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,0.0745730093817657,1.0,1.018581654750826,1.411764705882353,1.4117647058823528,0.07641277486779308,0.0014283111677901256,0.8855991120341582,0.9001148105625718,5.845898922949461,122
754,5,13850.0,1,0.0,210625782,False,0,4579,0,25498,False,11,0,342584176,26480,982,241992.08632138115,0.75,13850.0,0,4,155885256.87782204,2,1964.05,0.0,0.0,0.001326259946949602,1172780123.6972113,inf,19225492,inf,0.0,0.0,1.7589654468827613e-06,1.375413218539246e+18,inf,369619542642064,inf,0.0,0.0,2.332845420268914e-09,1.6130572845732366e+27,inf,4121091730482923328,inf,0.0,0.0,3.093959443327472e-12,1.891761521732488e+36,inf,-4079513937861152512,inf,0.0,0.0,4.103394487171713e-15,2.218620311463052e+45,inf,4837995395709817856,inf,754.0,1.0,25498.0,11.0,0.0,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,0.18585558790424508,0.0014283111677901256,0.19555564738026834,0.41255262150784544,0.0,500
1289,5,4495.0,1,0.003,113370972,False,0,13197,0,111258,False,34,1,1028881065,116082,4824,119840.0,0.87,4495.0,0,5,113370972.0,4,637.43,0.003,333.774,0.0007757951900698216,1641470670.0,inf,143411562,1625331036000.0,9e-06,1.002645747684,6.018581769354705e-07,2.694425960470249e+18,inf,20566876115279844,2.6417009765848334e+24,2.7e-08,2.710722362478583e-08,4.669186787707297e-10,4.422821186598493e+27,inf,4132231059449067624,4.2936385850748386e+36,8.1e-11,6.595763427983526e-21,3.622332651440882e-13,7.259931256456023e+36,inf,-3814573909336587504,6.978584049689263e+48,2.43e-13,1.444400438056365e-38,2.8101882478206997e-16,1.1916964223688811e+46,inf,1663121524559893664,1.1342509243294523e+61,1289.0,1.0,111258.0,34.0,0.003,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,0.3177292477567267,0.0014283111677901256,0.8532877173203347,1.2751626482969767,2.4357912178956087,500
279,5,9700.0,1,0.003,113370972,False,0,13197,0,111258,False,41,1,1028881065,116082,4824,119840.0,0.87,9700.0,0,5,113370972.0,4,1375.54,0.003,333.774,0.0035842293906810036,1710187080.0,inf,31040982,424226754000.0,9e-06,1.002645747684,1.2846700325021518e-05,2.9247398485989263e+18,inf,963542563524324,1.7996833880937652e+23,2.7e-08,2.710722362478583e-08,4.604552087821333e-08,5.00185230143504e+27,inf,7135227109214676632,7.634738419587402e+34,8.1e-11,6.595763427983526e-21,1.6503770924090797e-10,8.554103181982471e+36,inf,7980212632920111888,3.2388602973806537e+46,2.43e-13,1.444400438056365e-38,5.915330080319282e-13,1.462911674281331e+46,inf,2821078968785153888,1.3740111906172696e+58,279.0,1.0,111258.0,41.0,0.003,4056.9132653061224,700.1275510204082,130387.4387755102,26.663265306122447,0.0012316326530612245,1.0,1.0,1.0,1.0,1.0,0.06877149738101376,0.0014283111677901256,0.8532877173203347,1.5376961347110603,2.4357912178956087,500
